"OverallQual","YearBuilt","TotalBsmtSF","X1stFlrSF","GrLivArea","TotRmsAbvGrd","GarageYrBlt","GarageCars","GarageArea","SalePrice"
6,1980,988,7.0057890192535,7.0057890192535,5,1980,2,582,NA
7,1978,945,6.85224256905188,7.52725591937378,8,1978,2,482,NA
7,1976,1047,6.98841318199959,6.98841318199959,5,1976,2,596,NA
7,2005,960,6.86797440897029,7.74889133725553,8,2005,2,541,NA
6,1975,675,7.01211529430638,7.53689712956617,8,1975,2,485,NA
6,1974,1103,7.00669522683704,7.00669522683704,6,1974,2,462,NA
4,1971,864,6.77422388635761,6.77422388635761,5,1995,2,576,NA
6,2002,1487,7.25841215059531,7.25841215059531,4,2002,2,543,NA
6,1973,525,6.26530121273771,6.99668148817654,6,1973,2,440,NA
5,1973,765,6.64118216974059,7.21964204013074,7,1973,2,440,NA
6,1972,494,6.20455776256869,6.93828448401696,6,1973,1,264,NA
6,1972,483,6.18208490671663,6.85540879860993,5,1972,1,264,NA
6,1972,525,6.26530121273771,6.99668148817654,6,1972,1,264,NA
6,1975,1069,6.97541392745595,6.97541392745595,4,1975,2,440,NA
5,1967,943,7.23561914106675,7.23561914106675,6,1974,1,300,NA
7,1976,1055,6.96224346426621,6.96224346426621,4,1976,1,319,NA
6,1976,855,6.75227037614174,7.2841348061952,6,1976,2,460,NA
9,2006,1738,7.46106551435428,7.85941315469358,11,2006,3,831,NA
8,2004,1618,7.38956395367764,7.38956395367764,6,2004,3,880,NA
7,2006,1721,7.46221493976819,7.46221493976819,8,2006,3,874,NA
9,2005,1868,7.53315880745556,7.53315880745556,7,2005,3,1085,NA
9,2005,1090,7.01929665371504,7.69938940625674,10,2005,3,670,NA
9,2005,1606,7.39387829010776,7.64587582518481,8,2005,2,521,NA
8,2005,1209,7.09837563859079,7.72046169459972,8,2005,2,575,NA
8,2006,1054,6.96129604591017,7.77904864492556,10,2006,3,672,NA
8,2005,1524,7.34277918933185,7.76599307940768,10,2005,3,784,NA
9,2005,1792,7.49164547360513,7.49164547360513,6,2005,3,925,NA
9,2004,1780,7.48493028328966,7.48493028328966,7,2004,3,816,NA
8,2004,1420,7.26332961747684,7.55747290161475,9,2004,3,746,NA
9,2005,1560,7.35627987655075,7.35627987655075,6,2005,2,556,NA
9,2006,1686,7.43070708254597,7.43070708254597,6,2006,3,899,NA
9,2006,1666,7.41878088275079,7.41878088275079,6,2006,2,575,NA
6,2005,728,6.59167373200866,7.2841348061952,8,2005,2,390,NA
7,2006,738,6.6052979209482,7.30854279753919,8,2006,2,440,NA
6,2006,1326,7.19067603433221,7.19067603433221,6,2006,2,427,NA
8,2004,1052,6.95939851213398,7.77233157516961,9,2004,3,632,NA
7,2006,738,6.6052979209482,7.30854279753919,8,2006,2,440,NA
7,2006,1220,7.21890970761906,7.21890970761906,6,2006,2,437,NA
7,2002,1368,7.32118855673948,7.32118855673948,5,2002,2,398,NA
7,2004,1365,7.34536484041687,7.34536484041687,7,2004,2,388,NA
7,2005,1142,7.04141166379481,7.04141166379481,6,2005,2,440,NA
7,2004,848,6.74405918631135,7.37713371283395,7,2004,2,433,NA
6,2000,982,6.91671502035361,7.54433210805369,9,2000,2,431,NA
7,2006,1035,6.98749024700099,7.75061473277041,8,2006,3,617,NA
8,1998,1044,6.98471632011827,7.58933582317062,7,1998,3,885,NA
8,2000,1160,7.09506437728713,7.71199650704767,7,2000,3,768,NA
9,2000,1540,7.34018683532012,7.95717732345947,9,2000,3,774,NA
8,1995,1342,7.21450441415114,7.91095738284559,9,1995,3,725,NA
9,1993,1733,7.56734567601324,8.16080392095467,11,1993,3,959,NA
8,1994,1290,7.17472430983638,7.82204400818562,9,1994,3,803,NA
8,1993,1286,7.35627987655075,7.9373746961633,8,1993,3,704,NA
8,2005,1100,7.0184017990692,7.58324752430336,8,2005,2,760,NA
8,2006,1670,7.42117752859539,7.42117752859539,6,2006,3,928,NA
8,2006,1504,7.31654817718298,7.31654817718298,7,2006,2,510,NA
8,2006,1278,7.15383380157884,7.15383380157884,5,2006,2,584,NA
9,2006,2036,7.61923341622681,7.87891291229713,11,2006,3,792,NA
6,2005,858,6.75576892198425,7.44833386089748,7,2005,2,615,NA
6,2005,1142,7.04141166379481,7.04141166379481,5,0,0,0,NA
7,2005,1400,7.24494154633701,7.24494154633701,6,2005,2,612,NA
6,2005,1131,7.03174125876313,7.03174125876313,6,0,0,0,NA
7,2005,891,6.79346613258001,7.43070708254597,8,2005,2,462,NA
7,2005,784,6.72383244082121,7.36897040219479,7,2005,2,449,NA
6,1997,941,6.84800527457636,7.51643330291563,7,1997,2,688,NA
6,1992,836,6.73933662735717,7.45703208912238,7,1992,2,462,NA
6,1990,1398,7.24351297466548,7.24351297466548,5,1990,2,542,NA
6,1991,1217,7.10496544826984,7.10496544826984,5,1991,2,484,NA
6,1994,636,6.45676965557216,7.18614430452233,6,1994,2,472,NA
5,1962,988,6.89669433162271,6.89669433162271,6,1977,2,624,NA
6,1977,0,7.16006920759613,7.41155628781116,10,1977,2,528,NA
5,1962,864,7.10002716662926,7.10002716662926,6,1972,2,576,NA
5,1965,984,6.89264164117209,6.89264164117209,5,1965,1,310,NA
5,1968,882,6.8134445995109,6.8134445995109,5,1968,1,294,NA
5,1963,925,6.83087423464618,6.83087423464618,5,1990,2,484,NA
5,1965,1024,6.93244789157251,6.93244789157251,5,1965,1,308,NA
5,1964,912,6.81673588059497,6.81673588059497,6,0,0,0,NA
5,1967,912,6.84800527457636,6.84800527457636,6,1967,1,288,NA
7,1974,1748,7.67415292128168,7.8811822022271,9,1974,2,550,NA
8,1992,1334,7.32712329225929,7.94697135769359,9,1992,3,888,NA
7,2004,1143,7.04228617193974,7.04228617193974,5,2004,2,588,NA
7,2005,600,6.25575004175337,7.10987946307227,4,2005,2,480,NA
6,2000,756,6.64509096950564,7.32974968904151,4,2000,2,440,NA
7,2003,530,6.27476202124194,6.98564181763921,4,2003,2,496,NA
7,1997,569,6.75110146893676,7.43543801981455,6,1997,1,434,NA
8,2001,1568,7.35819375273303,7.35819375273303,6,2001,2,564,NA
5,1972,1153,7.08506429395255,7.08506429395255,6,1972,2,501,NA
7,1967,1334,7.19668657083435,7.19668657083435,7,1967,2,477,NA
5,1968,1051,6.95844839329766,6.95844839329766,6,1968,2,504,NA
5,1968,900,6.78558764500793,7.47929963778283,7,1968,2,530,NA
6,1968,976,6.88448665204278,6.88448665204278,4,1968,2,504,NA
5,1968,833,6.80128303447162,6.80128303447162,6,1968,1,326,NA
5,1966,1051,6.95844839329766,6.95844839329766,6,1966,1,264,NA
5,1967,1141,7.04053639021596,7.04053639021596,6,1967,1,568,NA
6,1965,1187,7.35627987655075,7.35627987655075,7,1965,1,299,NA
6,1964,1008,7.30586003268401,7.30586003268401,7,1964,2,430,NA
5,1964,720,6.58063913728495,7.27309259599952,7,1964,2,480,NA
5,1960,1248,7.13009851012558,7.13009851012558,6,1960,1,286,NA
6,1934,816,6.70563909486,6.70563909486,4,1949,1,240,NA
5,1947,938,6.95081476844258,6.95081476844258,5,1947,1,273,NA
5,1961,1251,7.26822302115957,7.26822302115957,7,1961,2,441,NA
5,1952,1444,7.39326309476384,7.39326309476384,6,1952,1,240,NA
5,1951,1056,7.10414409298753,7.10414409298753,7,1951,1,280,NA
5,1949,704,6.93244789157251,7.45529848568329,7,1949,1,234,NA
5,1954,936,6.84268328223842,6.84268328223842,5,1954,1,240,NA
5,1967,1584,7.36833968631138,7.36833968631138,8,1967,2,506,NA
6,1964,1246,7.12849594568004,7.12849594568004,6,1964,2,441,NA
6,1963,1008,6.91671502035361,6.91671502035361,5,1963,2,430,NA
5,1957,1179,7.21890970761906,7.21890970761906,6,1957,1,331,NA
6,1958,1121,7.19818357710194,7.19818357710194,7,1958,2,488,NA
5,1956,1058,7.22329567956231,7.22329567956231,6,1956,1,300,NA
6,1956,1124,7.02553831463852,7.02553831463852,6,1956,1,353,NA
6,1954,1050,6.95749737087695,6.95749737087695,6,1954,1,286,NA
5,1952,1008,6.91671502035361,6.91671502035361,4,1952,1,280,NA
6,1951,216,7.36264527041782,7.36264527041782,5,1951,2,400,NA
5,1956,301,7.04403289727469,7.04403289727469,6,1993,2,684,NA
5,1956,1005,6.91373735065968,6.91373735065968,6,1956,1,319,NA
5,1955,1056,6.96318998587024,6.96318998587024,6,1955,1,300,NA
5,1951,884,6.78558764500793,6.78558764500793,4,1951,1,270,NA
7,1941,929,7.62070508683826,7.62070508683826,7,1941,3,791,NA
5,1956,1015,7.23345541862144,7.23345541862144,6,2001,2,896,NA
5,1925,2171,7.23921497377981,7.87891291229713,10,1977,3,1008,NA
6,1947,784,6.80350525760834,7.1800698743028,6,1953,2,649,NA
3,1930,713,6.57088296233958,6.57088296233958,5,1936,1,371,NA
3,1929,715,6.57368016696065,6.57368016696065,4,1967,2,660,NA
4,1900,448,6.10702288774225,6.58063913728495,5,1900,1,280,NA
6,1915,663,6.65286302935335,7.37525577800975,7,1974,2,528,NA
4,1910,1077,6.88959130835447,7.47363710849621,7,1935,2,648,NA
6,1963,1083,7.04490511712937,7.04490511712937,6,1963,1,294,NA
6,1962,1135,7.09672137849476,7.09672137849476,6,1962,1,264,NA
6,1961,1313,7.48099216286952,7.48099216286952,6,1961,2,418,NA
7,1959,0,7.29505641646263,7.29505641646263,5,1959,2,484,NA
7,1962,1438,7.55013534248843,7.80343505695217,9,1962,2,441,NA
4,1950,910,6.81454289725996,7.32778053842163,6,1950,1,597,NA
3,1950,0,6.94793706861497,6.94793706861497,6,1950,2,400,NA
5,1960,1556,7.350516171834,7.350516171834,8,0,0,0,NA
5,1961,1150,7.04838640872188,7.04838640872188,6,1961,1,288,NA
7,1962,1045,6.95272864462487,6.95272864462487,6,1962,2,528,NA
5,1962,864,6.76272950693188,6.76272950693188,5,1962,1,336,NA
5,1962,1025,6.93342302573071,6.93342302573071,6,0,0,0,NA
5,1900,716,6.91572344863131,7.60837447438078,8,1900,2,624,NA
5,1948,1212,7.11232744471091,7.41997992366183,6,1948,1,240,NA
4,1920,1147,7.04577657687951,7.41336733569524,9,1920,1,162,NA
6,1900,780,6.84694313958538,7.25629723969068,7,1956,2,400,NA
7,1900,712,6.74405918631135,7.26473017792987,7,1985,2,576,NA
7,1930,502,6.22059017009974,6.91274282049318,5,1930,1,200,NA
4,1900,938,6.98933526597456,7.57660976697304,9,1993,2,576,NA
6,1924,1032,6.94022246911964,6.94022246911964,5,1995,1,280,NA
5,1925,844,6.73933662735717,6.73933662735717,5,1925,1,216,NA
4,1950,576,6.76272950693188,6.76272950693188,5,1952,1,528,NA
3,1905,738,6.57228254269401,7.22766249872865,7,1930,1,216,NA
5,1955,960,6.86797440897029,6.86797440897029,5,1976,2,576,NA
5,1924,816,6.70563909486,7.35691824235602,7,1976,2,450,NA
3,1921,492,6.20050917404269,6.20050917404269,3,1921,1,200,NA
6,1945,770,6.78671695060508,7.07580886397839,5,1945,1,378,NA
3,1920,798,6.73459165997295,6.73459165997295,5,1938,1,250,NA
7,1910,1226,7.11232744471091,7.65207074611648,9,1910,2,432,NA
5,1920,624,6.4377516497364,7.13009851012558,8,0,0,0,NA
5,1958,960,6.86797440897029,6.86797440897029,5,2002,2,624,NA
3,1918,1020,6.92853781816467,6.92853781816467,5,0,0,0,NA
6,1924,848,6.92559519711047,7.5109777520141,9,1943,1,240,NA
3,1930,728,6.59167373200866,7.05875815251866,6,1930,1,258,NA
5,1930,741,6.60934924316738,7.18916773842032,7,1930,1,180,NA
5,1925,816,6.70563909486,6.70563909486,4,1925,1,210,NA
6,1962,1595,7.38523092306657,7.8188324438034,8,1962,2,576,NA
4,1924,596,6.72743172485086,7.26612877955645,7,1924,2,370,NA
5,1910,396,6.50128967054039,7.19368581839511,7,2001,1,390,NA
5,1919,610,6.7093043402583,6.7093043402583,4,0,0,0,NA
6,1930,984,6.89264164117209,6.89264164117209,6,1930,1,308,NA
5,1951,806,6.98656645940643,7.26052259808985,7,1951,1,288,NA
6,1964,1921,7.56112158953024,7.56112158953024,8,1964,2,576,NA
5,1950,0,7.40306109109009,7.40306109109009,7,1950,2,394,NA
5,1935,0,6.94022246911964,6.94022246911964,6,1939,1,260,NA
5,1936,830,6.77992190747225,6.77992190747225,4,1936,1,180,NA
7,2004,1073,6.97914527506881,6.97914527506881,4,2004,1,246,NA
5,1967,1064,6.97073007814353,6.97073007814353,6,1967,2,528,NA
6,1964,912,6.84054652928869,6.84054652928869,4,1964,1,336,NA
5,1966,1059,6.96602418710611,6.96602418710611,6,1966,1,286,NA
5,1967,1176,7.28550654852279,7.28550654852279,7,1967,2,512,NA
6,1978,960,6.94793706861497,6.94793706861497,6,1979,2,616,NA
5,1977,1967,7.5847730776122,7.5847730776122,10,1977,2,580,NA
5,1977,1949,7.57558465155779,7.57558465155779,10,1977,2,586,NA
5,1924,872,6.7719355558396,6.7719355558396,5,1924,1,322,NA
7,1967,1865,7.51261754467451,7.51261754467451,6,1967,2,521,NA
5,1963,1000,6.90875477931522,6.90875477931522,4,1993,2,575,NA
5,1971,782,6.69826805411541,6.69826805411541,4,1973,2,576,NA
7,1980,430,6.78105762593618,7.43897159239586,7,1980,1,450,NA
4,1954,967,7.2086003379602,7.2086003379602,6,1954,2,504,NA
5,1942,799,6.68461172766793,7.04838640872188,6,1942,1,215,NA
6,1928,672,7.19893124068817,7.60589000105312,8,1928,3,795,NA
6,1935,1836,7.51588908521513,8.20876404581967,7,1993,2,836,NA
5,1962,1776,7.35308192051543,7.35308192051543,6,1962,2,528,NA
5,1952,0,7.30586003268401,7.30586003268401,7,2002,2,569,NA
5,1955,1057,6.96413561241824,6.96413561241824,6,1955,1,288,NA
6,1953,1000,6.97447891102505,7.38398945797851,7,1953,1,305,NA
6,1989,868,7.18083119904456,7.84776253747361,9,1989,2,506,NA
6,1993,1344,7.27309259599952,7.27309259599952,8,1993,4,920,NA
7,2005,1308,7.1770187659099,7.53743003658651,7,2005,3,848,NA
7,2005,1208,7.09754885061479,7.09754885061479,6,2005,2,632,NA
6,2006,1836,7.52131798019924,7.52131798019924,7,2006,2,495,NA
8,2005,1570,7.37211802833779,7.37211802833779,6,2005,3,754,NA
7,2005,945,6.85224256905188,7.50108212425987,8,2005,2,638,NA
7,2005,1614,7.38709023565676,7.38709023565676,7,2005,2,576,NA
7,2005,784,6.66568371778241,7.37588214821501,6,2005,2,610,NA
6,1968,1388,7.23633934275434,7.23633934275434,6,1968,2,522,NA
5,1996,1100,7.00397413672268,7.00397413672268,5,1996,2,462,NA
6,1995,781,6.67959918584438,7.3132203870903,6,1995,2,473,NA
7,1998,1425,7.26262860097424,7.26262860097424,5,1998,2,591,NA
7,1999,842,6.75343791859778,7.46737106691756,7,1999,2,515,NA
7,1999,951,6.85856503479136,7.48436864328613,7,1999,2,586,NA
6,1977,675,6.53233429222235,7.23633934275434,6,1977,1,317,NA
6,1978,995,7.15695636461564,7.15695636461564,6,1989,3,672,NA
5,1972,864,6.76272950693188,6.76272950693188,5,1977,1,297,NA
7,2002,826,6.77878489768518,7.47477218239787,6,2002,2,591,NA
6,1999,840,6.73459165997295,7.47079377419506,7,1999,2,530,NA
8,2002,1348,7.21450441415114,7.21450441415114,5,2002,2,418,NA
7,2002,872,6.7719355558396,7.55485852104068,8,2002,2,529,NA
8,1999,1090,6.99484998583307,7.70300768247924,8,1999,3,646,NA
7,1996,1065,6.97166860472579,7.62559507213245,9,1997,2,467,NA
7,1998,1054,6.97634807044775,7.57044325205737,8,1998,3,555,NA
7,1995,930,6.85751406254539,7.59890045687141,8,1995,2,610,NA
6,2003,848,6.74405918631135,6.74405918631135,4,2003,2,420,NA
7,2003,1390,7.23777819192344,7.23777819192344,7,2003,2,545,NA
7,2006,851,6.74758652682932,7.46049030582534,7,2006,2,578,NA
7,2005,784,6.66568371778241,7.38523092306657,6,2005,2,572,NA
7,2005,1336,7.19818357710194,7.19818357710194,6,2005,2,502,NA
4,1910,676,6.63463335786169,7.27031288607902,6,1950,2,528,NA
6,1975,976,6.92067150424868,6.92067150424868,4,0,0,0,NA
5,1969,1176,7.07072410726028,7.07072410726028,5,1969,1,360,NA
7,2003,796,6.69332366826995,7.45298232946546,8,2003,2,616,NA
6,2002,914,6.81892406527552,6.81892406527552,4,0,0,0,NA
7,2003,1150,7.0604763659998,7.74716496652033,9,2003,2,502,NA
6,2005,547,6.9782137426307,6.9782137426307,5,2005,2,525,NA
7,2004,970,6.87832646829133,7.44424864949671,7,2004,2,380,NA
4,1948,624,6.4377516497364,6.84268328223842,5,1948,1,265,NA
6,1915,832,6.74170069465205,7.19967834569117,7,1974,2,528,NA
4,1924,1093,6.99759598298193,7.4205789054108,9,1924,1,288,NA
4,1954,954,7.30182234213793,7.30182234213793,6,1956,2,609,NA
4,1922,864,6.87212810133899,7.25488481007734,8,0,0,0,NA
2,1922,498,6.21260609575152,6.21260609575152,3,1922,1,216,NA
4,1910,616,6.96224346426621,7.14991683613211,5,1910,1,275,NA
5,1938,1058,6.96508034560141,7.34729970074316,6,1938,1,240,NA
6,1945,780,6.70563909486,7.20117088328168,6,1945,1,440,NA
7,1926,624,6.61204103483309,7.29979736675816,6,1926,1,312,NA
6,1920,755,6.62804137617953,7.32052696227274,6,1920,1,216,NA
7,1919,818,6.70808408385307,7.40062057737113,7,1919,1,288,NA
5,1939,992,6.90073066404517,7.2902928824466,6,1939,1,240,NA
5,1941,824,6.71538338633468,7.16162200293919,6,1941,1,240,NA
6,1920,817,6.84694313958538,7.34665516317654,7,1937,1,318,NA
5,1940,901,7.02642680869964,7.4489161025442,7,1940,1,410,NA
7,1929,1022,7.02375895473844,7.42177579364465,7,1963,2,451,NA
7,1932,637,6.86693328446188,7.38398945797851,8,1963,3,579,NA
6,1930,697,7.00760061395185,7.49665243816828,8,1930,2,365,NA
5,1950,1168,7.15383380157884,7.74759683869289,9,1950,1,342,NA
5,1942,976,6.88448665204278,6.88448665204278,5,1942,1,215,NA
6,1926,861,6.75925527066369,7.15929190479756,6,1950,2,506,NA
4,1925,432,6.51174532964473,6.51174532964473,4,0,0,0,NA
4,1925,641,6.46458830368996,6.46458830368996,4,1925,1,272,NA
6,1957,967,6.87523208727658,7.40184157874383,6,1957,1,384,NA
3,1945,0,6.59304453414244,6.59304453414244,5,0,0,0,NA
5,1951,660,6.96696713861398,7.24208235925696,8,0,0,0,NA
3,1916,216,6.3578422665081,6.84268328223842,6,0,0,0,NA
8,2005,1573,7.48380668766583,7.48380668766583,5,2005,2,495,NA
8,2004,1594,7.40671073017764,7.40671073017764,5,2004,2,525,NA
6,1979,1625,7.39387829010776,7.39387829010776,6,1979,2,576,NA
6,1978,1664,7.41758040241454,7.41758040241454,10,1978,2,616,NA
8,2001,1491,7.30787278076371,7.30787278076371,7,2001,2,490,NA
6,1975,1128,7.09920174355309,7.09920174355309,6,1975,2,528,NA
6,1958,1632,7.40913644392013,7.40913644392013,6,1958,2,518,NA
6,2000,1381,7.24708058458576,7.24708058458576,5,2000,2,470,NA
8,2005,1728,7.58120982619635,7.58120982619635,8,2005,3,714,NA
9,2005,1838,7.51697722460432,7.51697722460432,9,2005,3,682,NA
1,1951,0,7.37838371299671,7.37838371299671,6,1951,1,270,NA
7,1997,1288,7.22183582528845,7.22183582528845,8,1997,4,784,NA
5,1977,264,6.42486902390539,7.17395831975679,5,1977,1,336,NA
5,1968,864,6.77422388635761,6.77422388635761,5,1968,1,288,NA
5,1970,1652,7.41034709782102,7.41034709782102,8,1970,3,928,NA
4,1970,630,6.44730586254121,6.44730586254121,3,0,0,0,NA
4,1972,546,6.30444880242198,6.99668148817654,5,1972,1,253,NA
5,1969,1104,7.21597500265147,7.21597500265147,8,1969,1,336,NA
4,1970,546,6.30444880242198,6.99668148817654,5,1970,1,286,NA
4,1970,546,6.30444880242198,6.99668148817654,5,0,0,0,NA
4,1970,546,6.30444880242198,6.99668148817654,5,0,0,0,NA
4,1970,546,6.30444880242198,6.99668148817654,6,1970,1,286,NA
5,1960,1224,7.11069612297883,7.11069612297883,7,1960,2,576,NA
5,1992,912,6.87832646829133,6.87832646829133,6,0,0,0,NA
7,1993,996,6.90475076996184,7.60140233458373,9,1993,3,650,NA
